authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/68e93cd14691d4d1e6ece5269256fa12~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=c3f3af0b&x-expires=1766991600&x-signature=2FcaWbSz1Rt4k5iVpQOueTl5sb0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,lenannhatac,"🦴 Osteosarcoma là gì?

Là ung thư xương ác tính nguyên phát thường gặp nhất ở trẻ em và thanh thiếu niên, đặc biệt hay gặp ở xương dài như đầu gối (xương đùi hoặc xương chày).

❗Vì sao càng nhỏ tuổi thì tiên lượng càng xấu?

Thể mô học thường ác tính hơn ở trẻ nhỏ:

Trẻ dưới 10 tuổi khi mắc osteosarcoma thường có loại tế bào tăng sinh nhanh, xâm lấn mạnh, kém biệt hóa hơn → khó kiểm soát.

Tỉ lệ di căn phổi cao hơn khi phát hiện bệnh sớm:

Trẻ nhỏ chưa có khả năng mô tả rõ triệu chứng, nên dễ bỏ qua dấu hiệu đau xương ban đầu → chẩn đoán muộn, di căn phổi/di căn xương cao hơn.

Cơ thể trẻ đang phát triển → đáp ứng điều trị khó hơn:

Hóa trị liều mạnh có thể ảnh hưởng nặng đến tủy xương, tăng trưởng, hệ miễn dịch.

Phẫu thuật đoạn chi hoặc tái tạo xương ở trẻ nhỏ cực kỳ khó do xương chưa phát triển hoàn chỉnh.

Một số dạng osteosarcoma ở trẻ < 5 tuổi thường mang đột biến gen hiếm gặp, liên quan đến hội chứng di truyền → đáp ứng điều trị rất kém.

📊 Số liệu (theo các nghiên cứu quốc tế):

Tỉ lệ sống sau 5 năm: 

Trẻ > 15 tuổi, không di căn: khoảng 70–80%.

Trẻ < 10 tuổi, có di căn: có thể dưới 30%.

Tuy nhiên, vẫn có trường hợp sống lâu dài, đặc biệt nếu:

Phát hiện sớm,

Phẫu thuật triệt để được,

Đáp ứng tốt với hóa trị (methotrexate liều cao, doxorubicin, cisplatin...).

🧡 Có nên mất hy vọng không?

Không. Khoa học ngày càng tiến bộ:

Có các thuốc đích, liệu pháp miễn dịch đang được nghiên cứu,

Một số bệnh nhi sống sót sau osteosarcoma đã có cuộc sống bình thường, dù phải đoạn chi.

🤝 Nếu quen ai đang bị hoặc nghi ngờ osteosarcoma:

Hãy giúp họ đến bệnh viện chuyên về ung bướu hoặc xương khớp nhi ngay (ví dụ: BV Ung Bướu, BV Nhi Trung ương, Chợ Rẫy, hoặc các trung tâm Nhi lớn).

Càng trì hoãn, tiên lượng càng xấu.",83,1,18800,5,38,Về Quê Cùng Bà,Sơn Về Quê Cùng Bà,True,2025-07-29T12:11:38.000Z,https://www.tiktok.com/@lenannhatac/video/7532475395451522311
https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/4ba37076b446105879609710a4ba53a7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=147dfad2&x-expires=1766991600&x-signature=u3fA5OgngdZXa900%2B1Z%2FeruN5%2Bw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ni.soi.tiu.ha.med,Vi khuẩn HP • Viêm dạ dày mạn tính  • Loét dạ dày – tá tràng  • Tăng nguy cơ ung thư dạ dày  #noisoi #noisoidaitrang #noisoitaimuihong #noisoidaday #noisoikhongdau #medicCT #cantho,94,9,10700,21,60,nhạc nền - Nội Soi Tiêu Hóa Cần Thơ,Nội Soi Tiêu Hóa Cần Thơ,True,2025-11-14T03:00:00.000Z,https://www.tiktok.com/@ni.soi.tiu.ha.med/video/7572051028502154517
https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/01b7481ade5f76f373814f44719fdc75~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1bc93301&x-expires=1766991600&x-signature=DYATHMojeNn6w%2BgWASsMRdQtvsU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,thegioitaonau,Phòng ngừa ung thư hiệu quả với những thói quen..#xuhuongtiktok #learnontiktok #fy #ungthu #tiktoknews ,19,2,5565,2,11,nhạc nền - LenaWC,Fugue,True,2025-02-26T06:34:34.000Z,https://www.tiktok.com/@thegioitaonau/video/7475612500059229448
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/0bb5c3c3d432087ea9276b9596198546~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ee3ff326&x-expires=1766991600&x-signature=taSoF05rnQACCMZQ09S%2BUVneus0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nhungmanhdoibathanh,Cầu nguyện ơn trên chữa lành ❤️ #treem #bệnh #ungthu #manhdoibathanh #fouryou #xh ,161,36,12100,29,12,nhạc nền - The Unfortunate Lives,The unfortunate lives,True,2025-07-20T09:56:36.000Z,https://www.tiktok.com/@nhungmanhdoibathanh/video/7529100823180184854
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b45542e5d19dd28e1eb87bad7beb632d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=430845b8&x-expires=1766991600&x-signature=YxWk%2FzchfS0WBPuUrMzVBZDOFt0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,hong.thu.linh10,Trả lời @Thanh Ban355 em bị ung thư vòm họng gd cuối bs tra về rồi ạ#master2024bytiktok #ungthu #ungthuvomhong #ungthugiaidoancuoi #chiasetiktok ,1774,17,198200,188,15,nhạc nền - Hoàng Thuỳ linh,Hoàng Thuỳ linh,True,2024-02-12T02:40:57.000Z,https://www.tiktok.com/@hong.thu.linh10/video/7334539900093582600
https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/a9d623342dcd243d7d9ccfcc97d748ff~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=60fecda3&x-expires=1766991600&x-signature=6t3WZHukdf6kyoki0PcljsNB9uU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,thuhuyen.6.90,#livehighlights #tiktoklive Em Gái Sinh Phạm Tháng đại Sát các ngài bắt bố em sinh bệnh Ung Thư ra đi sớm..Chồng đầu e phân ly,3,0,62,0,110,nhạc nền - Việt Anh Nguyễn Xem Bói,Việt Anh Nguyễn Xem Bói,True,2025-12-27T06:34:52.000Z,https://www.tiktok.com/@thuhuyen.6.90/video/7588422442201189652
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/93fe2c30b5cee9687d847640175c3787~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b9109438&x-expires=1766991600&x-signature=arroe87nOmCbm4pdCQlTdiy4eQU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,trantantiktok,"phần 1: ung thư ở người trẻ tuổi.
bác sĩ Tân gặp bệnh nhân trẻ tuổi đi ngoài nhiều lần và đi khám
#ungthu #ungthusom ",970,105,106800,156,111,nhạc nền - Tran tan,Tran tan,True,2023-08-29T02:32:34.000Z,https://www.tiktok.com/@trantantiktok/video/7272566544318614786
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/84af9c8f6899bc81fd2ec18ba95f389a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ce19b8b1&x-expires=1766991600&x-signature=lytTV46BCSakT9rrMJy1E%2FR5Gvc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,kemoi.2410,Mấy Chị ơi thấy em khoẻ như vầy thì cứ yên tâm nha! Mới 6 ngày mà ngồi unboxing đc lun rồi 😂 #ungthu #unboxing #ungthuvu #ungthuvuive #viral ,194,0,11900,25,85,nhạc nền - Minh Anh - Mẹ Kem,Minh Anh - Mẹ Kem,True,2025-10-29T08:10:47.000Z,https://www.tiktok.com/@kemoi.2410/video/7566553150182804757
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1e206fdb29906d4024e7b72c0b564976~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bc15e939&x-expires=1766991600&x-signature=bmD6Q93BzN3rHmJ9sPrTVJs%2Fk2g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,hungvotu98,"Ai trải qua rồi mới thấu….
#ungthu #nghilucsong #suckhoe #dieutriungthu ",709,44,32100,124,281,nhạc nền,Hương vô tư🐯,True,2025-05-26T11:11:12.000Z,https://www.tiktok.com/@hungvotu98/video/7508710369465077010
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/93cafe28ac965370e8b7f92dcd3e7f6b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d91a6f4e&x-expires=1766991600&x-signature=SQllyAxReKXITIh01u7m8YEH%2Fio%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,dhanodic,Dinh dưỡng trong Ungthu rất quan trọng nha #tiensian #codeage #suckhoe ,3146,904,118700,131,187,nhạc nền - Shop Bổ Sung sức khoẻ,Shop Bổ Sung sức khoẻ,True,2025-11-19T04:14:51.000Z,https://www.tiktok.com/@dhanodic/video/7574285149173566728
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7333459651259793440~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7d5edc17&x-expires=1766991600&x-signature=5TiQZ7gdRSt30XuLviM8Kx1Ws3I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,doanlacquan,Trả lời @🪄 triệu chứng ung thư sớm#doanlacquan #ungthu #độnglực #dcgr ,26500,1597,829200,1045,57,nhạc nền - Ngôn Tình Thành,Trăng Sáng Nghìn Dặm,True,2023-05-10T12:51:22.000Z,https://www.tiktok.com/@doanlacquan/video/7231535553454345477
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7330398557855285256~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=57c13d2e&x-expires=1766991600&x-signature=Bnl4RLX%2B0PWo2ns7uoGc5IWD7oY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,drthainguyen,Ung thư hạch#xuhuong #fyp #bsthai #lympho #hachactinh #ungbuou ,2063,173,342100,281,123,nhạc nền - Bác Sĩ Nguyễn Văn Thái,Bác Sĩ Nguyễn Văn Thái,True,2023-07-28T12:24:10.000Z,https://www.tiktok.com/@drthainguyen/video/7260844275951242514
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a36f3d9dc2d41b9d8a712df43bd0077c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c15d4b0f&x-expires=1766991600&x-signature=u9l3m9seEX8y6EmccnJihpuUeK0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,chiyeuthoichuadu,Dấu hiệu nhận biết UT vu’ #tuvantinhcam #chuyenyeuduong #hellobichne #suckhoesinhsan #giaoducgioitinh #kienthuc #learnontiktok #fyp #chuyenayantoan #ungthuvu #ungthuvucapdo3 #dauhieuungthuvu ,3182,222,204900,109,98,nhạc nền - Hello Bích Nè,Hello Bích Nè,True,2024-07-11T08:44:05.000Z,https://www.tiktok.com/@chiyeuthoichuadu/video/7390296290141195538
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/8e87621185208cb5068e2176a06fdf61~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=01223c8c&x-expires=1766991600&x-signature=8zXG%2B9mbvLkVxYJomEuN71CSzy8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,bshung.ck1,#hachviem #ungthu,951,68,211500,142,65,nhạc nền - Bs Hùng HY,Bs Hùng HY,True,2024-09-28T12:23:01.000Z,https://www.tiktok.com/@bshung.ck1/video/7419668438194343176
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4a5908f31350c4ecaf83f3dae31a17a8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9ae44187&x-expires=1766991600&x-signature=%2Fcqq6%2FYNef6wPhf8VgBGx8Ajzxw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,tiin.vn,"Trước khi qua đời vì ung thư gan, 'Cô ngọc béo' từng tiết lộ gan bị to, không cắt được nữa chỉ vì dùng sản phẩm của người này #tiinnews #congocbeo ",903400,11500,25900000,9842,66,"Sad, sad, beautiful piano solo(949897)",ayumu tanahasi,False,2023-04-12T12:16:28.000Z,https://www.tiktok.com/@tiin.vn/video/7221136164621700378
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/57c3937b0d75d69b3a1a6e1befd32bdf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=db76455c&x-expires=1766991600&x-signature=WS8FWEY5UWUeuEmeM6yhpVNjpRg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,th_77_85,#thuchienthangungthu #suhuong #chiasekinhnghiem #đechienthang #ungthu #ungthucotucung #giaidoan #muon ,166,7,9437,12,59,nhạc nền - THU @chiến thắng ung thư,THU @ CHIẾN THẮNG K,True,2025-06-08T12:55:36.000Z,https://www.tiktok.com/@th_77_85/video/7513561384207142152
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ee185027b68a108d36bcd6d702aa103f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3ed9243e&x-expires=1766991600&x-signature=qmmZd0cxSx8MXDw7d4rJGk49734%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,nam.dc.hng.lin,#ungthuphoi #ungthugan #ungthuvu,56,5,4287,14,12,sunet original,user96024905633,True,2025-04-12T10:54:10.000Z,https://www.tiktok.com/@nam.dc.hng.lin/video/7492378229286767890
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/822bb7521c4703c003c3d88610e6480f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c92d179d&x-expires=1766991600&x-signature=mBLUPGATIEFN4kPdGTvhpOYdSPo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,by.whuu,"Không biết phải cô Anh Thư thật không, nhưng mà trông đẹp thật sự 😭 #anhthuhaibanh #nguyenviethung #longtron #longtronhaibanh #xuhuong ",14500,231,639100,88,26,nhạc nền - 𝐓𝐫𝐚𝐢 𝐏𝐡𝐨̂́ 𝐂𝐨̂̉ 🫠,𝐓𝐫𝐚𝐢 𝐏𝐡𝐨̂́ 𝐂𝐨̂̉ 🫠,True,2025-12-21T09:58:51.000Z,https://www.tiktok.com/@by.whuu/video/7586248511428005140
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fe5d4c01e72c0058f039f9af5186aaa8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=451ea105&x-expires=1766991600&x-signature=k0OoHg85K%2Bp%2B05hjw8QPn57s09U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,thao_thu00,Có cách nào có thể đỡ đau k trời ơi… 😞😞😞#xh #viralvideo #ungthuphoi ,3726,165,457800,882,20,nhạc nền - Thái Tuyết Trâm,LAM VIÊN LAI - Thái Tuyết Trâm,True,2025-10-25T12:03:49.000Z,https://www.tiktok.com/@thao_thu00/video/7565128864821808402
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7366202898545377300~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b9d3b605&x-expires=1766991600&x-signature=wkcHZIB5TVQd9HC9f3onl1HKFNQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,v.ca.ca7,Trả lời @Đoàn Phượng #ungthu #ungthuxuong ,926,18,116100,145,60,nhạc nền - N xuân vũ,Nông xuân vũ,True,2024-09-09T03:37:17.000Z,https://www.tiktok.com/@v.ca.ca7/video/7412482271204216080
https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b20d930f3db4d3944b4eb1c5364080d3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4f121391&x-expires=1766991600&x-signature=JtAGnsA3Vh8xzSjo%2BfufVljO680%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,thoxuanduong1653,Ung thư là gì? #txd #suckhoenganvang #ungthu #cancer #tiktoknews,91,17,4189,1,58,清脆悦耳,六少飞,False,2024-05-14T05:57:56.000Z,https://www.tiktok.com/@thoxuanduong1653/video/7368730316334271752
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d1c7ee5adc16b17ef5439295044f48e9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=ebc85b29&x-expires=1766991600&x-signature=aFBL9Y7j4%2FedJKCLjM8CGZbIDx0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,trangdau97,Ung thư không phải là dấu chấm hết ung thư chỉ là một thử thách không mong muốn mà chúng ta gặp phải trên chặng đường của cuộc đời cũng nhờ đó mà tôi có cơ hội để lật mình chuyển hóa thành một phiên bản mới tốt đẹp hơn an lạc hơn hạnh phúc hơn tôi được sống một lần nữa với người vui mới vui lòng biết ơn và trân trọng cuộc đời và tôi viết lên những câu chuyện thật đẹp của riêng mình gửi tất cả niệm lành đến các chiến binh k dũng cảm thương lắm #ungthumau #ungthukhongphailahet #ungthu ,2535,70,156700,226,15,nhạc nền - Bà Nghi 🌻,🌻 Bà Nghi S.M.I.L.E 🌻,True,2024-03-11T04:30:27.000Z,https://www.tiktok.com/@trangdau97/video/7344958517041794322
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/77bc1b4472edf06547a2cca2d7418647~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1912b2bc&x-expires=1766991600&x-signature=DOeGn7oPOXFX12nqo9JTk9%2FtspE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,ungbuou.benhvienlacviet,"Hãy trân trọng sức khỏe của mình các bạn nhé! #ungthumau #ungthucotucung #ungthutuyengiap #xuhuongtiktok 
#learnontiktok  #benhvienlacviet ",10200,486,537100,780,22,nhạc nền - Bệnh Viện Lạc Việt - Ung Bướu,Bệnh Viện Lạc Việt - Ung Bướu,True,2025-06-14T13:04:47.000Z,https://www.tiktok.com/@ungbuou.benhvienlacviet/video/7515790260949896466
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/95b311ab59d18f86a0b1d5d590f4c80a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=2990f8f4&x-expires=1766991600&x-signature=zYjEJvHsj2sEgqYDE7F83SkfJCg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,userkmv718xrn0,,4372,96,362500,265,14,nhạc nền - PHẬT PHÁP NHIỆM MẦU,Phật Pháp Nhiệm Màu Từ Bi,True,2025-08-17T03:47:24.000Z,https://www.tiktok.com/@userkmv718xrn0/video/7539396070175018248
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d1d6ce3d371af52a43e5a7407d0c9175~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e0e9ab34&x-expires=1766991600&x-signature=BgqAHH9C0O7iCdas1JHsHiVaX3k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,phuongthienly2,Căn bệnh ung thư máu đã cướp đi e trai chị 😭😭 những ngày chăm e cứ ngỡ e sẽ nhanh khoẻ để về với gia đình ai ngờ bệnh ác quái cướp đi e trai chị khi tuổi 22 tươi đẹp - e còn có vk con nhỏ nghỉ thương😭😭,49700,298,1800000,1231,25,nhạc nền - 🌷,🌷,True,2024-05-16T02:43:55.000Z,https://www.tiktok.com/@phuongthienly2/video/7369422664575814929
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cfe24c5de5b71f5ea82078784298e30c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=2ebd47e8&x-expires=1766991600&x-signature=gCpXSHX3PlOk%2F%2FIMSTbfv3UN2ow%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,drkamvn,5 dấu hiệu của ung thư lưỡi cần lưu ý ngay ! #learnontiktok #suckhoe #suckhoe247 #songkhoe247 #trending #xuhuong ,1878,241,227900,92,23,nhạc nền - DrKam Việt Nam,DrKam Việt Nam,True,2024-08-12T09:26:28.000Z,https://www.tiktok.com/@drkamvn/video/7402181903463337233
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1b891a1dfc96dcb996d5f59387cd18d5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1cb375f0&x-expires=1766991600&x-signature=VvKWxoVpV90toOsx%2Brq8K3XnbGg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,hnharchiv.mov,Replying to @78% #vlog đi bệnh viện he 😁👊,325200,9694,5300000,4543,163,original sound - nấm ✮⋆˙,nấm ✮⋆˙,True,2024-07-24T06:40:16.000Z,https://www.tiktok.com/@hnharchiv.mov/video/7395088481694862610
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17d6e467159a79c172a01e93029f7666~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c9db4dc2&x-expires=1766991600&x-signature=NAULUrO72rkhnNC3vfici7ZvD4w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,georgiawilde__,It all started with an invisible itch… #hodgkinslymphoma #hodgkinslymphomaawareness #bloodcancer #cancerinyour20s #cancersucks #itchyskin #unlikelyasmr #asmr ,110800,5864,9200000,1817,10,original sound,Georgia Wilde,True,2025-07-24T19:57:01.000Z,https://www.tiktok.com/@georgiawilde__/video/7530739896294690070
https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f91f0f8fe21daa8e4716d86cbe8453f2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f6abc2c4&x-expires=1766991600&x-signature=GN0lP9IjpCgBlVMYTitPsR22xiQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,ggiakhanh2211,"🔥Tình cờ xem clip m cô gái đau đớn thê thảm vì căn bệnh UT Cổ tử cung. Mình thấy xót vô cùng dù không thân quen! Mình tin, bệnh tật thế này là do Oan gia Trái chủ (nghiệp chướng nhiều đời) trổ ra. Nếu khi còn khoẻ, ta biết quay đầu sám hối, tu tập sẽ hóa giải được nghiệp chướng. Vì vậy nếu có ai đó hỏi “Tu để làm gì?”. Thì hãy trả lời “Tu để cuối đời ta được ra đi nhẹ nhàng và được về cõi an lạc”. Đúng là ai cũng phải chết, nhưng ta chết kiểu gì là do phước và nghiệp. Mình tin nếu ai biết tu sẽ không phải đớn đau, bệnh tật hành hạ thế này. Hy vọng sẽ luôn vậy. Với trường hợp thế này, nên đọc sám hối OGTC và Chú Vãng Sanh thật nhiều để hồi hướng cho OGTC, đồng thời nguyện xin Ngài Địa Tạng dẫn dắt chứ không thể phát nguyện về Cõi Tây Phương được ạ! Nguyện cho cô gái ấy được vễ cõi tốt lành! #ggiakhanh #phatphapnhiemmau #diatangvuongbotat ",2300,90,174700,237,231,nhạc nền - GGia Khánh,GGia Khánh,True,2025-11-30T01:18:43.000Z,https://www.tiktok.com/@ggiakhanh2211/video/7578321685732969749
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c47cade3fc4ce53cefb0804fbc2ed3b9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f360216a&x-expires=1766991600&x-signature=FK59kLqSIWE5k3VfyK2t1gst%2BbA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,corntn611,Ông trời sẽ không đưa cho bạn những khó khăn mà bạn không thể vượt qua. Chính vì bạn có khả năng vượt qua nên thử thách mới xuất hiện. #ungthu #hanhtrinhchuabenhungthu🌼 #21 #fyp ,11200,401,275700,673,19,nhạc nền - ၄၃ｓｈｕｎ౨ৎ,၄၃ｓｈｕｎ౨ৎ,True,2025-10-27T03:45:53.000Z,https://www.tiktok.com/@corntn611/video/7565742720816336135
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/74bd26be336eefadff0b73a9f914a152~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1026e8ef&x-expires=1766991600&x-signature=j3vu%2F0jQ0%2BR9yEFWBaA%2Bk0h5Ivo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,thu.trang0879,"Em Buồn quá mọi người ơi.😖😖😖. Em bị đình chỉ live rùi. Hẹn mn 1 tuần nữa em lại lên nói chuyện nha. Rất mong các anh, chị, cô,gì,chú,bác….vẫn luôn ủng hộ và dõi theo em nhé. Đừng quên em nhé mn ơi 😭😭😭😭😭. Được trò chuyện cùng mọi người em thấy rất vui ạ. Mãi yêu thương cả nhà mình. Mọi người đợi em nhé ❤️❤️❤️❤️. Gửi ngàn cái ôm ấm áp tới cả nhà mình luôn ạ🫶🫶 #LIVEhighlights #TikTokLIVE #xuhuong #hottrend #trending #ungthumau #ungthu #vuivemoingay❤️ #hanhtrinhchiendaubenhungthu #benhungthu #cuocsong #vuive #songkhoe #yeuthuong #Trang ",1498,26,95600,101,12,nhạc nền - Sương Mai Radio 📻,Sương Mai Radio 📻,True,2025-03-17T10:03:14.000Z,https://www.tiktok.com/@thu.trang0879/video/7482716887801941256
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ba5e448e3e246c2b029a99c36137c5e3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=32b41513&x-expires=1766991600&x-signature=94w6LdMQOBVIRt8OjciiQBzBVXA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,mai.yeu.vo,,87,2,19700,1,25,Cuộc Sống Vô Thường,Ân Thiên Vỹ & TQVN Music,False,2025-12-04T07:39:32.000Z,https://www.tiktok.com/@mai.yeu.vo/video/7579904151107292424
https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/7f8d37e4a18db53e8338ac89641adb17~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=b8db9b26&x-expires=1766991600&x-signature=yLhp5kNltOtGu5sqHRLU6i2VnAo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,bsninhcongvi.xatri,"Câu hỏi ung thư có lây truyền không là điều mọi người rất quan tâm, ai còn thắc mắc gì cmt bác sĩ giải đáp nha! #mol5pđ #xuhuongtiktok #bacsiungbuou #bacsixatri #ninhcongvi #camnangsuckhoephuongdong #learnontiktok #ungthugiaidoancuoi #ungthuctucung",438,84,50900,24,29,nhạc nền - BS Ninh Công Vi - Xạ trị,BS Ninh Công Vi - Xạ trị,True,2025-12-21T07:35:00.000Z,https://www.tiktok.com/@bsninhcongvi.xatri/video/7585768279227125013
